sampleID,lake,doy,year,season,group,taxon,biomass
P19019155,Center,155,2019,spring,Cladocera,Alonella,0
P19019155,Center,155,2019,spring,Cladocera,Bosmina,0.710177761
P19019155,Center,155,2019,spring,Cladocera,Camptocercus,0
P19019155,Center,155,2019,spring,Cladocera,Ceriodaphnia,0
P19019155,Center,155,2019,spring,Cladocera,Chydorus,0
P19019155,Center,155,2019,spring,Cladocera,Daphnia,569.5958685
P19019155,Center,155,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19019155,Center,155,2019,spring,Cladocera,Diaphanosoma,0
P19019155,Center,155,2019,spring,Cladocera,Graptoleberis,0
P19019155,Center,155,2019,spring,Cladocera,Leptodora,0
P19019155,Center,155,2019,spring,Cladocera,Moina,0
P19019155,Center,155,2019,spring,Cladocera,Pleuroxus,0
P19019155,Center,155,2019,spring,Cladocera,Scapholeberis,0
P19019155,Center,155,2019,spring,Cladocera,Simocephalus,0
P19019155,Center,155,2019,spring,Calanoid,Calanoida,299.5760844
P19019155,Center,155,2019,spring,Cyclopoid,Cyclopoida,59.14921728
P19019155,Center,155,2019,spring,Nauplii,Nauplii,27.85705007
P19019155,Center,155,2019,spring,Rotifer,Anuraeopsis,0
P19019155,Center,155,2019,spring,Rotifer,Ascomorpha,0
P19019155,Center,155,2019,spring,Rotifer,Asplanchna,0
P19019155,Center,155,2019,spring,Rotifer,Asplanchnopus,0
P19019155,Center,155,2019,spring,Rotifer,Brachionus,0
P19019155,Center,155,2019,spring,Rotifer,Conochilus,0
P19019155,Center,155,2019,spring,Rotifer,Euchlanis,0
P19019155,Center,155,2019,spring,Rotifer,Filinia,0
P19019155,Center,155,2019,spring,Rotifer,Gastropus,0
P19019155,Center,155,2019,spring,Rotifer,Hexarthra,0
P19019155,Center,155,2019,spring,Rotifer,Kellicottia,0.27987533
P19019155,Center,155,2019,spring,Rotifer,Keratella.cochlearis,0
P19019155,Center,155,2019,spring,Rotifer,Keratella.quadrata,0
P19019155,Center,155,2019,spring,Rotifer,Lecane,0
P19019155,Center,155,2019,spring,Rotifer,Lepadella,0
P19019155,Center,155,2019,spring,Rotifer,Macrochaetus,0
P19019155,Center,155,2019,spring,Rotifer,Monostyla,0
P19019155,Center,155,2019,spring,Rotifer,Mytilina,0
P19019155,Center,155,2019,spring,Rotifer,Notholca,0
P19019155,Center,155,2019,spring,Rotifer,Platyias,0
P19019155,Center,155,2019,spring,Rotifer,Ploesoma,0
P19019155,Center,155,2019,spring,Rotifer,Polyarthra,0
P19019155,Center,155,2019,spring,Rotifer,Pompholyx,0
P19019155,Center,155,2019,spring,Rotifer,Synchaeta,0
P19019155,Center,155,2019,spring,Rotifer,Testudinella,0
P19019155,Center,155,2019,spring,Rotifer,Trichocerca,0
P19019155,Center,155,2019,spring,Rotifer,Trichotria,0
P18019163,Center,163,2018,spring,Cladocera,Alona,0
P18019163,Center,163,2018,spring,Cladocera,Alonella,0
P18019163,Center,163,2018,spring,Cladocera,Bosmina,0
P18019163,Center,163,2018,spring,Cladocera,Camptocercus,0
P18019163,Center,163,2018,spring,Cladocera,Ceriodaphnia,0
P18019163,Center,163,2018,spring,Cladocera,Chydorus,8.369014546
P18019163,Center,163,2018,spring,Cladocera,Daphnia,1311.254093
P18019163,Center,163,2018,spring,Cladocera,Daphnia.lumholtzi,0
P18019163,Center,163,2018,spring,Cladocera,Diaphanosoma,0
P18019163,Center,163,2018,spring,Cladocera,Graptoleberis,0
P18019163,Center,163,2018,spring,Cladocera,Leptodora,0
P18019163,Center,163,2018,spring,Cladocera,Moina,0
P18019163,Center,163,2018,spring,Cladocera,Pleuroxus,0
P18019163,Center,163,2018,spring,Cladocera,Scapholeberis,0
P18019163,Center,163,2018,spring,Cladocera,Simocephalus,0
P18019163,Center,163,2018,spring,Calanoid,Calanoida,363.3327935
P18019163,Center,163,2018,spring,Cyclopoid,Cyclopoida,71.82670214
P18019163,Center,163,2018,spring,Nauplii,Nauplii,27.25148518
P18019163,Center,163,2018,spring,Rotifer,Anuraeopsis,0
P18019163,Center,163,2018,spring,Rotifer,Ascomorpha,0.045271584
P18019163,Center,163,2018,spring,Rotifer,Asplanchna,4.55845833
P18019163,Center,163,2018,spring,Rotifer,Asplanchnopus,0
P18019163,Center,163,2018,spring,Rotifer,Brachionus,0
P18019163,Center,163,2018,spring,Rotifer,Conochilus,0
P18019163,Center,163,2018,spring,Rotifer,Euchlanis,0
P18019163,Center,163,2018,spring,Rotifer,Filinia,0
P18019163,Center,163,2018,spring,Rotifer,Gastropus,0
P18019163,Center,163,2018,spring,Rotifer,Hexarthra,0
P18019163,Center,163,2018,spring,Rotifer,Kellicottia,0
P18019163,Center,163,2018,spring,Rotifer,Keratella.cochlearis,0.056845672
P18019163,Center,163,2018,spring,Rotifer,Keratella.quadrata,0.326462367
P18019163,Center,163,2018,spring,Rotifer,Lecane,0
P18019163,Center,163,2018,spring,Rotifer,Lepadella,0
P18019163,Center,163,2018,spring,Rotifer,Macrochaetus,0
P18019163,Center,163,2018,spring,Rotifer,Monostyla,0
P18019163,Center,163,2018,spring,Rotifer,Mytilina,0
P18019163,Center,163,2018,spring,Rotifer,Notholca,0
P18019163,Center,163,2018,spring,Rotifer,Platyias,0
P18019163,Center,163,2018,spring,Rotifer,Ploesoma,0
P18019163,Center,163,2018,spring,Rotifer,Polyarthra,0.137325199
P18019163,Center,163,2018,spring,Rotifer,Pompholyx,0.352616443
P18019163,Center,163,2018,spring,Rotifer,Synchaeta,0
P18019163,Center,163,2018,spring,Rotifer,Testudinella,0
P18019163,Center,163,2018,spring,Rotifer,Trichocerca,0
P18019163,Center,163,2018,spring,Rotifer,Trichotria,0
P20019166,Center,166,2020,spring,Cladocera,Alona,0
P20019166,Center,166,2020,spring,Cladocera,Alonella,0
P20019166,Center,166,2020,spring,Cladocera,Bosmina,0
P20019166,Center,166,2020,spring,Cladocera,Camptocercus,0
P20019166,Center,166,2020,spring,Cladocera,Ceriodaphnia,0
P20019166,Center,166,2020,spring,Cladocera,Chydorus,1.748303959
P20019166,Center,166,2020,spring,Cladocera,Daphnia,104.5589753
P20019166,Center,166,2020,spring,Cladocera,Daphnia.lumholtzi,0
P20019166,Center,166,2020,spring,Cladocera,Diaphanosoma,0
P20019166,Center,166,2020,spring,Cladocera,Graptoleberis,0
P20019166,Center,166,2020,spring,Cladocera,Leptodora,0
P20019166,Center,166,2020,spring,Cladocera,Moina,0
P20019166,Center,166,2020,spring,Cladocera,Pleuroxus,0
P20019166,Center,166,2020,spring,Cladocera,Scapholeberis,0
P20019166,Center,166,2020,spring,Cladocera,Simocephalus,0
P20019166,Center,166,2020,spring,Calanoid,Calanoida,57.89005307
P20019166,Center,166,2020,spring,Cyclopoid,Cyclopoida,73.15342323
P20019166,Center,166,2020,spring,Nauplii,Nauplii,4.92479604
P20019166,Center,166,2020,spring,Rotifer,Anuraeopsis,0
P20019166,Center,166,2020,spring,Rotifer,Ascomorpha,0.015786689
P20019166,Center,166,2020,spring,Rotifer,Asplanchna,1.613379162
P20019166,Center,166,2020,spring,Rotifer,Asplanchnopus,0
P20019166,Center,166,2020,spring,Rotifer,Brachionus,0.040333822
P20019166,Center,166,2020,spring,Rotifer,Conochilus,0
P20019166,Center,166,2020,spring,Rotifer,Euchlanis,0
P20019166,Center,166,2020,spring,Rotifer,Filinia,0.027519724
P20019166,Center,166,2020,spring,Rotifer,Gastropus,0
P20019166,Center,166,2020,spring,Rotifer,Hexarthra,0
P20019166,Center,166,2020,spring,Rotifer,Kellicottia,0
P20019166,Center,166,2020,spring,Rotifer,Keratella.cochlearis,0.033106829
P20019166,Center,166,2020,spring,Rotifer,Keratella.quadrata,0
P20019166,Center,166,2020,spring,Rotifer,Lecane,0
P20019166,Center,166,2020,spring,Rotifer,Lepadella,0
P20019166,Center,166,2020,spring,Rotifer,Macrochaetus,0
P20019166,Center,166,2020,spring,Rotifer,Monostyla,0
P20019166,Center,166,2020,spring,Rotifer,Mytilina,0
P20019166,Center,166,2020,spring,Rotifer,Notholca,0
P20019166,Center,166,2020,spring,Rotifer,Platyias,0
P20019166,Center,166,2020,spring,Rotifer,Ploesoma,0
P20019166,Center,166,2020,spring,Rotifer,Polyarthra,0
P20019166,Center,166,2020,spring,Rotifer,Pompholyx,0
P20019166,Center,166,2020,spring,Rotifer,Synchaeta,0
P20019166,Center,166,2020,spring,Rotifer,Testudinella,0
P20019166,Center,166,2020,spring,Rotifer,Trichocerca,0
P20019166,Center,166,2020,spring,Rotifer,Trichotria,0
P19019169,Center,169,2019,spring,Cladocera,Alona,0
P19019169,Center,169,2019,spring,Cladocera,Alonella,0
P19019169,Center,169,2019,spring,Cladocera,Bosmina,0
P19019169,Center,169,2019,spring,Cladocera,Camptocercus,0
P19019169,Center,169,2019,spring,Cladocera,Ceriodaphnia,0
P19019169,Center,169,2019,spring,Cladocera,Chydorus,6.14873643
P19019169,Center,169,2019,spring,Cladocera,Daphnia,589.7079044
P19019169,Center,169,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19019169,Center,169,2019,spring,Cladocera,Diaphanosoma,0
P19019169,Center,169,2019,spring,Cladocera,Graptoleberis,0
P19019169,Center,169,2019,spring,Cladocera,Leptodora,0
P19019169,Center,169,2019,spring,Cladocera,Moina,0
P19019169,Center,169,2019,spring,Cladocera,Pleuroxus,0
P19019169,Center,169,2019,spring,Cladocera,Scapholeberis,0
P19019169,Center,169,2019,spring,Cladocera,Simocephalus,0
P19019169,Center,169,2019,spring,Calanoid,Calanoida,131.8777497
P19019169,Center,169,2019,spring,Cyclopoid,Cyclopoida,122.5390749
P19019169,Center,169,2019,spring,Nauplii,Nauplii,26.86219834
P19019169,Center,169,2019,spring,Rotifer,Anuraeopsis,0
P19019169,Center,169,2019,spring,Rotifer,Ascomorpha,0
P19019169,Center,169,2019,spring,Rotifer,Asplanchna,0
P19019169,Center,169,2019,spring,Rotifer,Asplanchnopus,0
P19019169,Center,169,2019,spring,Rotifer,Brachionus,0
P19019169,Center,169,2019,spring,Rotifer,Conochilus,0
P19019169,Center,169,2019,spring,Rotifer,Euchlanis,0
P19019169,Center,169,2019,spring,Rotifer,Filinia,0
P19019169,Center,169,2019,spring,Rotifer,Gastropus,0
P19019169,Center,169,2019,spring,Rotifer,Hexarthra,0
P19019169,Center,169,2019,spring,Rotifer,Kellicottia,0
P19019169,Center,169,2019,spring,Rotifer,Keratella.cochlearis,0.033556216
P19019169,Center,169,2019,spring,Rotifer,Keratella.quadrata,0.576379064
P19019169,Center,169,2019,spring,Rotifer,Lecane,0
P19019169,Center,169,2019,spring,Rotifer,Lepadella,0
P19019169,Center,169,2019,spring,Rotifer,Macrochaetus,0
P19019169,Center,169,2019,spring,Rotifer,Monostyla,0
P19019169,Center,169,2019,spring,Rotifer,Mytilina,0
P19019169,Center,169,2019,spring,Rotifer,Notholca,0
P19019169,Center,169,2019,spring,Rotifer,Platyias,0
P19019169,Center,169,2019,spring,Rotifer,Ploesoma,0
P19019169,Center,169,2019,spring,Rotifer,Polyarthra,0
P19019169,Center,169,2019,spring,Rotifer,Pompholyx,0
P19019169,Center,169,2019,spring,Rotifer,Synchaeta,0
P19019169,Center,169,2019,spring,Rotifer,Testudinella,0
P19019169,Center,169,2019,spring,Rotifer,Trichocerca,0
P19019169,Center,169,2019,spring,Rotifer,Trichotria,0
P20019177,Center,177,2020,spring,Cladocera,Alona,0
P20019177,Center,177,2020,spring,Cladocera,Alonella,0
P20019177,Center,177,2020,spring,Cladocera,Bosmina,0
P20019177,Center,177,2020,spring,Cladocera,Camptocercus,0
P20019177,Center,177,2020,spring,Cladocera,Ceriodaphnia,0
P20019177,Center,177,2020,spring,Cladocera,Chydorus,0
P20019177,Center,177,2020,spring,Cladocera,Daphnia,41.78074987
P20019177,Center,177,2020,spring,Cladocera,Daphnia.lumholtzi,0
P20019177,Center,177,2020,spring,Cladocera,Diaphanosoma,0
P20019177,Center,177,2020,spring,Cladocera,Graptoleberis,0
P20019177,Center,177,2020,spring,Cladocera,Leptodora,0
P20019177,Center,177,2020,spring,Cladocera,Moina,0
P20019177,Center,177,2020,spring,Cladocera,Pleuroxus,0
P20019177,Center,177,2020,spring,Cladocera,Scapholeberis,0
P20019177,Center,177,2020,spring,Cladocera,Simocephalus,0
P20019177,Center,177,2020,spring,Calanoid,Calanoida,154.0270833
P20019177,Center,177,2020,spring,Cyclopoid,Cyclopoida,103.2838575
P20019177,Center,177,2020,spring,Nauplii,Nauplii,3.754546431
P20019177,Center,177,2020,spring,Rotifer,Anuraeopsis,0
P20019177,Center,177,2020,spring,Rotifer,Ascomorpha,0
P20019177,Center,177,2020,spring,Rotifer,Asplanchna,0
P20019177,Center,177,2020,spring,Rotifer,Asplanchnopus,0
P20019177,Center,177,2020,spring,Rotifer,Brachionus,0.505487943
P20019177,Center,177,2020,spring,Rotifer,Conochilus,0
P20019177,Center,177,2020,spring,Rotifer,Euchlanis,0
P20019177,Center,177,2020,spring,Rotifer,Filinia,0.041740901
P20019177,Center,177,2020,spring,Rotifer,Gastropus,0
P20019177,Center,177,2020,spring,Rotifer,Hexarthra,0
P20019177,Center,177,2020,spring,Rotifer,Kellicottia,0
P20019177,Center,177,2020,spring,Rotifer,Keratella.cochlearis,0.275985078
P20019177,Center,177,2020,spring,Rotifer,Keratella.quadrata,0
P20019177,Center,177,2020,spring,Rotifer,Lecane,0
P20019177,Center,177,2020,spring,Rotifer,Lepadella,0
P20019177,Center,177,2020,spring,Rotifer,Macrochaetus,0
P20019177,Center,177,2020,spring,Rotifer,Monostyla,0
P20019177,Center,177,2020,spring,Rotifer,Mytilina,0
P20019177,Center,177,2020,spring,Rotifer,Notholca,0
P20019177,Center,177,2020,spring,Rotifer,Platyias,0
P20019177,Center,177,2020,spring,Rotifer,Ploesoma,0
P20019177,Center,177,2020,spring,Rotifer,Polyarthra,0.189228242
P20019177,Center,177,2020,spring,Rotifer,Pompholyx,0
P20019177,Center,177,2020,spring,Rotifer,Synchaeta,0
P20019177,Center,177,2020,spring,Rotifer,Testudinella,0
P20019177,Center,177,2020,spring,Rotifer,Trichocerca,0
P20019177,Center,177,2020,spring,Rotifer,Trichotria,0
P18019178,Center,178,2018,spring,Cladocera,Alona,0
P18019178,Center,178,2018,spring,Cladocera,Alonella,0
P18019178,Center,178,2018,spring,Cladocera,Bosmina,0
P18019178,Center,178,2018,spring,Cladocera,Camptocercus,0
P18019178,Center,178,2018,spring,Cladocera,Ceriodaphnia,0
P18019178,Center,178,2018,spring,Cladocera,Chydorus,0
P18019178,Center,178,2018,spring,Cladocera,Daphnia,0
P18019178,Center,178,2018,spring,Cladocera,Daphnia.lumholtzi,0
P18019178,Center,178,2018,spring,Cladocera,Diaphanosoma,0
P18019178,Center,178,2018,spring,Cladocera,Graptoleberis,0
P18019178,Center,178,2018,spring,Cladocera,Leptodora,0
P18019178,Center,178,2018,spring,Cladocera,Moina,0
P18019178,Center,178,2018,spring,Cladocera,Pleuroxus,0
P18019178,Center,178,2018,spring,Cladocera,Scapholeberis,0
P18019178,Center,178,2018,spring,Cladocera,Simocephalus,0
P18019178,Center,178,2018,spring,Calanoid,Calanoida,0
P18019178,Center,178,2018,spring,Cyclopoid,Cyclopoida,1.392378864
P18019178,Center,178,2018,spring,Nauplii,Nauplii,5.257798265
P18019178,Center,178,2018,spring,Rotifer,Anuraeopsis,0
P18019178,Center,178,2018,spring,Rotifer,Ascomorpha,0
P18019178,Center,178,2018,spring,Rotifer,Asplanchna,0
P18019178,Center,178,2018,spring,Rotifer,Asplanchnopus,0
P18019178,Center,178,2018,spring,Rotifer,Brachionus,0
P18019178,Center,178,2018,spring,Rotifer,Conochilus,0
P18019178,Center,178,2018,spring,Rotifer,Euchlanis,0
P18019178,Center,178,2018,spring,Rotifer,Filinia,0
P18019178,Center,178,2018,spring,Rotifer,Gastropus,0
P18019178,Center,178,2018,spring,Rotifer,Hexarthra,0
P18019178,Center,178,2018,spring,Rotifer,Kellicottia,0
P18019178,Center,178,2018,spring,Rotifer,Keratella.cochlearis,0.201917071
P18019178,Center,178,2018,spring,Rotifer,Keratella.quadrata,0.189371648
P18019178,Center,178,2018,spring,Rotifer,Lecane,0
P18019178,Center,178,2018,spring,Rotifer,Lepadella,0
P18019178,Center,178,2018,spring,Rotifer,Macrochaetus,0
P18019178,Center,178,2018,spring,Rotifer,Monostyla,0
P18019178,Center,178,2018,spring,Rotifer,Mytilina,0
P18019178,Center,178,2018,spring,Rotifer,Notholca,0
P18019178,Center,178,2018,spring,Rotifer,Platyias,0
P18019178,Center,178,2018,spring,Rotifer,Ploesoma,0
P18019178,Center,178,2018,spring,Rotifer,Polyarthra,0.173212827
P18019178,Center,178,2018,spring,Rotifer,Pompholyx,0
P18019178,Center,178,2018,spring,Rotifer,Synchaeta,0
P18019178,Center,178,2018,spring,Rotifer,Testudinella,0
P18019178,Center,178,2018,spring,Rotifer,Trichocerca,0
P18019178,Center,178,2018,spring,Rotifer,Trichotria,0
P19019190,Center,190,2019,summer,Cladocera,Alona,0
P19019190,Center,190,2019,summer,Cladocera,Alonella,1.68587706
P19019190,Center,190,2019,summer,Cladocera,Bosmina,1.375151296
P19019190,Center,190,2019,summer,Cladocera,Camptocercus,0
P19019190,Center,190,2019,summer,Cladocera,Ceriodaphnia,10.96255773
P19019190,Center,190,2019,summer,Cladocera,Chydorus,17.99877424
P19019190,Center,190,2019,summer,Cladocera,Daphnia,251.4330758
P19019190,Center,190,2019,summer,Cladocera,Daphnia.lumholtzi,0
P19019190,Center,190,2019,summer,Cladocera,Diaphanosoma,0
P19019190,Center,190,2019,summer,Cladocera,Graptoleberis,0
P19019190,Center,190,2019,summer,Cladocera,Leptodora,0
P19019190,Center,190,2019,summer,Cladocera,Moina,0
P19019190,Center,190,2019,summer,Cladocera,Pleuroxus,0
P19019190,Center,190,2019,summer,Cladocera,Scapholeberis,0
P19019190,Center,190,2019,summer,Cladocera,Simocephalus,0
P19019190,Center,190,2019,summer,Calanoid,Calanoida,115.3349412
P19019190,Center,190,2019,summer,Cyclopoid,Cyclopoida,76.44793116
P19019190,Center,190,2019,summer,Nauplii,Nauplii,28.55401086
P19019190,Center,190,2019,summer,Rotifer,Anuraeopsis,0
P19019190,Center,190,2019,summer,Rotifer,Ascomorpha,0
P19019190,Center,190,2019,summer,Rotifer,Asplanchna,0
P19019190,Center,190,2019,summer,Rotifer,Asplanchnopus,0
P19019190,Center,190,2019,summer,Rotifer,Brachionus,0
P19019190,Center,190,2019,summer,Rotifer,Conochilus,0
P19019190,Center,190,2019,summer,Rotifer,Euchlanis,0
P19019190,Center,190,2019,summer,Rotifer,Filinia,0
P19019190,Center,190,2019,summer,Rotifer,Gastropus,0
P19019190,Center,190,2019,summer,Rotifer,Hexarthra,0
P19019190,Center,190,2019,summer,Rotifer,Kellicottia,0
P19019190,Center,190,2019,summer,Rotifer,Keratella.cochlearis,0.014722012
P19019190,Center,190,2019,summer,Rotifer,Keratella.quadrata,0.383218751
P19019190,Center,190,2019,summer,Rotifer,Lecane,0
P19019190,Center,190,2019,summer,Rotifer,Lepadella,0
P19019190,Center,190,2019,summer,Rotifer,Macrochaetus,0
P19019190,Center,190,2019,summer,Rotifer,Monostyla,0
P19019190,Center,190,2019,summer,Rotifer,Mytilina,0
P19019190,Center,190,2019,summer,Rotifer,Notholca,0
P19019190,Center,190,2019,summer,Rotifer,Platyias,0
P19019190,Center,190,2019,summer,Rotifer,Ploesoma,0
P19019190,Center,190,2019,summer,Rotifer,Polyarthra,0.064524613
P19019190,Center,190,2019,summer,Rotifer,Pompholyx,0
P19019190,Center,190,2019,summer,Rotifer,Synchaeta,0
P19019190,Center,190,2019,summer,Rotifer,Testudinella,0
P19019190,Center,190,2019,summer,Rotifer,Trichocerca,0
P19019190,Center,190,2019,summer,Rotifer,Trichotria,0
P18019192,Center,192,2018,summer,Cladocera,Alona,0
P18019192,Center,192,2018,summer,Cladocera,Alonella,0
P18019192,Center,192,2018,summer,Cladocera,Bosmina,0
P18019192,Center,192,2018,summer,Cladocera,Camptocercus,0
P18019192,Center,192,2018,summer,Cladocera,Ceriodaphnia,0
P18019192,Center,192,2018,summer,Cladocera,Chydorus,0
P18019192,Center,192,2018,summer,Cladocera,Daphnia,1.674960857
P18019192,Center,192,2018,summer,Cladocera,Daphnia.lumholtzi,0
P18019192,Center,192,2018,summer,Cladocera,Diaphanosoma,1.515113331
P18019192,Center,192,2018,summer,Cladocera,Graptoleberis,0
P18019192,Center,192,2018,summer,Cladocera,Leptodora,0
P18019192,Center,192,2018,summer,Cladocera,Moina,0
P18019192,Center,192,2018,summer,Cladocera,Pleuroxus,0
P18019192,Center,192,2018,summer,Cladocera,Scapholeberis,0
P18019192,Center,192,2018,summer,Cladocera,Simocephalus,0.608769456
P18019192,Center,192,2018,summer,Calanoid,Calanoida,118.8379726
P18019192,Center,192,2018,summer,Cyclopoid,Cyclopoida,14.41977332
P18019192,Center,192,2018,summer,Nauplii,Nauplii,11.00218536
P18019192,Center,192,2018,summer,Rotifer,Anuraeopsis,0
P18019192,Center,192,2018,summer,Rotifer,Ascomorpha,0
P18019192,Center,192,2018,summer,Rotifer,Asplanchna,0
P18019192,Center,192,2018,summer,Rotifer,Asplanchnopus,0
P18019192,Center,192,2018,summer,Rotifer,Brachionus,0
P18019192,Center,192,2018,summer,Rotifer,Conochilus,0
P18019192,Center,192,2018,summer,Rotifer,Euchlanis,0
P18019192,Center,192,2018,summer,Rotifer,Filinia,0
P18019192,Center,192,2018,summer,Rotifer,Gastropus,0
P18019192,Center,192,2018,summer,Rotifer,Hexarthra,0
P18019192,Center,192,2018,summer,Rotifer,Kellicottia,0
P18019192,Center,192,2018,summer,Rotifer,Keratella.cochlearis,0.012940087
P18019192,Center,192,2018,summer,Rotifer,Keratella.quadrata,0
P18019192,Center,192,2018,summer,Rotifer,Lecane,0
P18019192,Center,192,2018,summer,Rotifer,Lepadella,0
P18019192,Center,192,2018,summer,Rotifer,Macrochaetus,0
P18019192,Center,192,2018,summer,Rotifer,Monostyla,0
P18019192,Center,192,2018,summer,Rotifer,Mytilina,0
P18019192,Center,192,2018,summer,Rotifer,Notholca,0
P18019192,Center,192,2018,summer,Rotifer,Platyias,0
P18019192,Center,192,2018,summer,Rotifer,Ploesoma,0
P18019192,Center,192,2018,summer,Rotifer,Polyarthra,0.140919788
P18019192,Center,192,2018,summer,Rotifer,Pompholyx,0
P18019192,Center,192,2018,summer,Rotifer,Synchaeta,0.041726483
P18019192,Center,192,2018,summer,Rotifer,Testudinella,0
P18019192,Center,192,2018,summer,Rotifer,Trichocerca,25.17647243
P18019192,Center,192,2018,summer,Rotifer,Trichotria,0
A18019198001,Center,198,2018,summer,Rotifer,Brachionus,0.050490861
A18019198001,Center,198,2018,summer,Calanoid,Calanoida,2.644467543
A18019198001,Center,198,2018,summer,Cyclopoid,Cyclopoida,7.325480977
A18019198001,Center,198,2018,summer,Cladocera,Diaphanosoma,0.950810971
A18019198001,Center,198,2018,summer,Rotifer,Filinia,0.016852483
A18019198001,Center,198,2018,summer,Rotifer,Keratella.cochlearis,0.006646933
A18019198001,Center,198,2018,summer,Nauplii,Nauplii,1.932486581
A18019198001,Center,198,2018,summer,Rotifer,Polyarthra,0.014227792
A18019198001,Center,198,2018,summer,Rotifer,Trichocerca,2.747868426
